Mapping project name,ESCO - CO-SISPE
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-30
Classification 1 Name,Ocupaciones ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,es
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,CO-SISPE 2011
Classification 2 Concept type,occupations
Classification 2 Version,1
Classification 2 Language,es
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,probador de sistemas de TIC/probadora de sistemas de TIC,http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2719,Analistas y diseñadores de software y multimedia no clasificados bajo otros epígrafes,,skos:broadMatch
http://data.europa.eu/esco/occupation/32ac76f6-20a0-469e-8cac-e68634087dd3,administrador de sistemas de archivo y transmisión de imágenes/administradora de sistemas de archivo y transmisión de imágenes,http://data.europa.eu/esco/occupation/32ac76f6-20a0-469e-8cac-e68634087dd3,33221018,TÉCNICOS SUPERIORES EN DOCUMENTACIÓN SANITARIA,,skos:broadMatch
http://data.europa.eu/esco/occupation/23be4cb6-c5e7-449e-8d76-8edfe9a00478,operario de limpieza de muebles/operaria de limpieza de muebles,http://data.europa.eu/esco/occupation/23be4cb6-c5e7-449e-8d76-8edfe9a00478,92101050,PERSONAL DE LIMPIEZA O LIMPIADORES EN GENERAL,,skos:broadMatch
http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,reparador de lunas de automóvil/reparadora de lunas de automóvil,http://data.europa.eu/esco/occupation/211716b7-2857-40c8-a078-da983c78c70a,72931035,INSTALADORES DE LUNAS/CRISTALES EN VEHÍCULOS,,skos:exactMatch
http://data.europa.eu/esco/isco/C1439,Gerentes de servicios no clasificados bajo otros epígrafes,http://data.europa.eu/esco/isco/C1439,15091019,DIRECTORES DE DEPARTAMENTO DE OPERACIONES EN EMPRESA DE ACTIVIDADES TURÍSTICAS,,skos:narrowMatch
http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996,almazarero/almazarera,http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996,77051017,ALMAZAREROS,,skos:exactMatch
http://data.europa.eu/esco/occupation/79f435d0-9bc6-4d25-a26a-acbe16569ebb,"técnico de calefacción, ventilación, refrigeración y aire acondicionado/técnica de calefacción, ventilación, refrigeración y aire acondicionado",http://data.europa.eu/esco/occupation/79f435d0-9bc6-4d25-a26a-acbe16569ebb,7250,Mecánicos-instaladores de refrigeración y climatización,,skos:broadMatch
http://data.europa.eu/esco/occupation/939e05ea-2589-4e3c-a501-eea2bdd6864a,operador de telar/operadora de telar,http://data.europa.eu/esco/occupation/939e05ea-2589-4e3c-a501-eea2bdd6864a,81521027,OPERADORES DE MÁQUINA PASADORA Y ANUDADORA DE HILOS DE URDIMBRE,,skos:narrowMatch
http://data.europa.eu/esco/occupation/78216000-edc1-474b-9569-28ed6a657da2,especialista en edición electrónica,http://data.europa.eu/esco/occupation/78216000-edc1-474b-9569-28ed6a657da2,31291095,TÉCNICOS EN AUTOEDICIÓN Y/O SISTEMAS DE EDICIÓN ELECTRÓNICA,,skos:exactMatch
http://data.europa.eu/esco/occupation/5beafebe-9211-4b3a-adf1-6161097a3975,fisioterapeuta de animales,http://data.europa.eu/esco/occupation/5beafebe-9211-4b3a-adf1-6161097a3975,21521010,"FISIOTERAPEUTAS, EN GENERAL",,skos:broadMatch
http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,supervisor de mantenimiento industrial/supervisora de mantenimiento industrial,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,75211129,JEFES DE EQUIPO DE TALLER DE MANTENIMIENTO MECÁNICO,,skos:broadMatch
