Mapping project name,ESCO - Национална класификация,,,,,
Mapping project author,default-author,,,,,
Mapping project version,N/A,,,,,
Mapping project version date,2022-03-21,,,,,
Classification 1 Name,Професии в ESCO,,,,,
Classification 1 Concept type,Occupation,,,,,
Classification 1 Version,1.0.3,,,,,
Classification 1 Language,bg,,,,,
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation,,,,,
Classification 2 Name,Национална класификация на професиите и длъжностите,,,,,
Classification 2 Concept type,occupations,,,,,
Classification 2 Version,2011,,,,,
Classification 2 Language,bg,,,,,
Classification 2 Landing page,https://mlsp.government.bg/nkpd/,,,,,
,,,,,,
,,,,,,
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,"обслужващ работник, увеселителен парк",http://data.europa.eu/esco/occupation/39a59c5c-4338-4480-bdc8-96328a491907,http://data.europa.eu/esco/concept/bulgarian-occupations/96290005,"Работник, луна-парк",,skos:closeMatch
http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a,"художник, график",http://data.europa.eu/esco/occupation/42ff9e52-1f56-427d-b772-b9328c39b98a,http://data.europa.eu/esco/concept/bulgarian-occupations/26518010,"Художник, график",,skos:narrowMatch
http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,лекар специалист,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,http://data.europa.eu/esco/concept/bulgarian-occupations/22127019,"Лекар, микробиология",,skos:narrowMatch
http://data.europa.eu/esco/isco/C5413,Затворнически надзиратели,http://data.europa.eu/esco/isco/C5413,http://data.europa.eu/esco/concept/bulgarian-occupations/54133006,"Охрана, затворническа",,skos:narrowMatch
http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,екстрактор на мед/екстракторка на мед,http://data.europa.eu/esco/occupation/67f12d6c-295f-4315-8c5c-8e477c7f7019,http://data.europa.eu/esco/concept/bulgarian-occupations/81602029,"Машинен оператор, преработка на пчелен мед",,skos:closeMatch
http://data.europa.eu/esco/isco/C7413,Работници по инсталиране и ремонт на електропроводни линии,http://data.europa.eu/esco/isco/C7413,http://data.europa.eu/esco/concept/bulgarian-occupations/74132015,"Работник, релейна защита",,skos:narrowMatch
http://data.europa.eu/esco/isco/C5163,Обслужващ персонал по траурни обреди и балсаматори,http://data.europa.eu/esco/isco/C5163,http://data.europa.eu/esco/concept/bulgarian-occupations/51631008,Ръководещ тъжни обреди и ритуали,,skos:narrowMatch
http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef,"оператор, сонетка пилотонабивачка",http://data.europa.eu/esco/occupation/b4f4b21e-7664-45ca-9697-9123cfd8c9ef,http://data.europa.eu/esco/concept/bulgarian-occupations/83422010,"Оператор, сонетка, пилотонабивачка",,skos:exactMatch
http://data.europa.eu/esco/occupation/e11e5be4-49e7-48ac-8e0d-6d3ffd3dbcd0,специализиран продавач-консултант на деликатеси,http://data.europa.eu/esco/occupation/e11e5be4-49e7-48ac-8e0d-6d3ffd3dbcd0,http://data.europa.eu/esco/concept/bulgarian-occupations/52232001,Продавач-консултант,,skos:broadMatch
http://data.europa.eu/esco/occupation/8a007cd3-ba40-4c55-b238-587bd59e74b2,златар,http://data.europa.eu/esco/occupation/8a007cd3-ba40-4c55-b238-587bd59e74b2,http://data.europa.eu/esco/concept/bulgarian-occupations/73132007,"Ковач, златна бижутерия",,skos:closeMatch
http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,инженер хранително производство/инженерка хранително производство,http://data.europa.eu/esco/occupation/2f26a52b-cf45-4282-9138-478252161f00,http://data.europa.eu/esco/concept/bulgarian-occupations/21416001,"Инженер, производство",,skos:broadMatch
http://data.europa.eu/esco/isco/C2149,"Специалисти по технически науки, некласифицирани другаде",http://data.europa.eu/esco/isco/C2149,http://data.europa.eu/esco/concept/bulgarian-occupations/21496008,Технолог вибродиагностика,,skos:narrowMatch
http://data.europa.eu/esco/isco/C4311,"Служители, водещи счетоводни сметки и документи",http://data.europa.eu/esco/isco/C4311,http://data.europa.eu/esco/concept/bulgarian-occupations/43112004,"Отчетник, счетоводство",,skos:narrowMatch
http://data.europa.eu/esco/isco/C5412,Полицаи,http://data.europa.eu/esco/isco/C5412,http://data.europa.eu/esco/concept/bulgarian-occupations/54123015,Командос,,skos:narrowMatch
http://data.europa.eu/esco/occupation/353a22a7-1c55-410c-a7a7-c531692b5e50,"дограмаджия, прозорци",http://data.europa.eu/esco/occupation/353a22a7-1c55-410c-a7a7-c531692b5e50,http://data.europa.eu/esco/concept/bulgarian-occupations/71152001,"Дограмаджия, дърво/пластмаса/алуминий",,skos:broadMatch
http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,"работник, градинарство",http://data.europa.eu/esco/occupation/a10eb17a-3c78-4f7a-a1da-8f31146339d3,http://data.europa.eu/esco/concept/bulgarian-occupations/92140012,"Работник, отглеждащ цветя",,skos:narrowMatch
http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,финансов мениджър,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f,http://data.europa.eu/esco/concept/bulgarian-occupations/12117002,Финансов мениджър,,skos:exactMatch
http://data.europa.eu/esco/isco/C8344,Оператори на подемно-транспортни съоръжения,http://data.europa.eu/esco/isco/C8344,http://data.europa.eu/esco/concept/bulgarian-occupations/83442001,"Водач (оператор), открита платформа с повдигащо устройство",,skos:narrowMatch
http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3,аудиолог,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3,http://data.europa.eu/esco/concept/bulgarian-occupations/22666001,Логопед,,skos:closeMatch
http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,икономист,http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,http://data.europa.eu/esco/concept/bulgarian-occupations/26316022,"Икономист, търговия",,skos:narrowMatch
http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,оператор на машина за бонбони/операторка на машина за бонбони,http://data.europa.eu/esco/occupation/0fdc5efb-d38e-4019-bede-0ce55404549d,http://data.europa.eu/esco/isco/C8160,Машинни оператори в хранително-вкусовата промишленост,,skos:broadMatch
http://data.europa.eu/esco/occupation/7ef064b1-aab8-4818-a468-8f17acbfd995,"техник, водни електроцентрали",http://data.europa.eu/esco/occupation/7ef064b1-aab8-4818-a468-8f17acbfd995,http://data.europa.eu/esco/isco/C3113,Електротехници,,skos:broadMatch
http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c,"техник, слухови апарати",http://data.europa.eu/esco/occupation/521bbfd5-c179-46e3-879b-e74bd6db367c,http://data.europa.eu/esco/isco/C3214,"Ортопедични техници, зъботехници и сродни на тях",,skos:broadMatch
http://data.europa.eu/esco/isco/C2354,Други учители по музика,http://data.europa.eu/esco/isco/C2354,http://data.europa.eu/esco/concept/bulgarian-occupations/23545005,"Старши учител, музика в център за подкрепа за личностно развитие и в Националния дворец на децата",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8131,Машинни оператори в химическото производство,http://data.europa.eu/esco/isco/C8131,http://data.europa.eu/esco/concept/bulgarian-occupations/81312031,"Машинен оператор, производство на кибрит",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3139,"Техници по контрол на производствени процеси, некласифицирани другаде",http://data.europa.eu/esco/isco/C3139,http://data.europa.eu/esco/concept/bulgarian-occupations/31393004,"Оператор, автоматизирана монтажна линия",,skos:narrowMatch
http://data.europa.eu/esco/occupation/35bedc78-1c15-4db7-9c6d-c55e9b5c7b54,"отговорник, артистична програма",http://data.europa.eu/esco/occupation/35bedc78-1c15-4db7-9c6d-c55e9b5c7b54,http://data.europa.eu/esco/isco/C3339,"Посредници в бизнес услугите, некласифицирани другаде",,skos:broadMatch
http://data.europa.eu/esco/occupation/ceda6443-e1dd-4890-b018-42318e3abac2,специалист по софрология,http://data.europa.eu/esco/occupation/ceda6443-e1dd-4890-b018-42318e3abac2,http://data.europa.eu/esco/isco/C3255,Приложни специалисти във физиотерапията,,skos:broadMatch
http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,деловодител,http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa,http://data.europa.eu/esco/concept/bulgarian-occupations/44152003,Деловодител,,skos:exactMatch
http://data.europa.eu/esco/isco/C7322,Печатари,http://data.europa.eu/esco/isco/C7322,http://data.europa.eu/esco/concept/bulgarian-occupations/73222022,"Машинен оператор, изработване на хомографски изделия",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2514,Приложни програмисти,http://data.europa.eu/esco/isco/C2514,http://data.europa.eu/esco/concept/bulgarian-occupations/25146004,"Програмист, системи за управление на бази данни",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1112,Висши служители в органите на изпълнителната власт,http://data.europa.eu/esco/isco/C1112,http://data.europa.eu/esco/concept/bulgarian-occupations/11129022,"Председател, Надзорен съвет на агенция",,skos:narrowMatch
http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,мениджър в публичната администрация,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d,http://data.europa.eu/esco/concept/bulgarian-occupations/11127089,"Главен директор, главна дирекция в Столична община",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2411,Одитори и счетоводители,http://data.europa.eu/esco/isco/C2411,http://data.europa.eu/esco/concept/bulgarian-occupations/24115016,Член на Одитен комитет,,skos:narrowMatch
http://data.europa.eu/esco/isco/C8181,Машинни оператори в стъкларското и керамичното производство,http://data.europa.eu/esco/isco/C8181,http://data.europa.eu/esco/concept/bulgarian-occupations/81811014,"Машинен оператор, пресоване на стъкло",,skos:narrowMatch
http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,"ръководител, административен отдел",http://data.europa.eu/esco/occupation/94e0bedd-e56e-42be-a5a4-b74a260f437c,http://data.europa.eu/esco/concept/bulgarian-occupations/11127107,Началник на регионална дирекция за национален строителен контрол,,skos:narrowMatch
http://data.europa.eu/esco/occupation/59cc9783-7289-4e1d-b80b-93c1776f49cc,"строител, жилищни сгради",http://data.europa.eu/esco/occupation/59cc9783-7289-4e1d-b80b-93c1776f49cc,http://data.europa.eu/esco/concept/bulgarian-occupations/71112001,"Строител, жилища",,skos:exactMatch
http://data.europa.eu/esco/isco/C7315,"Производители, резачи, шлифовчици и работници по допълнителна обработка на стъкло",http://data.europa.eu/esco/isco/C7315,http://data.europa.eu/esco/concept/bulgarian-occupations/73151001,"Работник, допълнителна обработка на стъкло",,skos:narrowMatch
http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,главен сервитьор/главна сервитьорка,http://data.europa.eu/esco/occupation/53ed8787-3423-4843-8c63-7be1877d29e2,http://data.europa.eu/esco/concept/bulgarian-occupations/14123009,"Ръководител, отдел в ресторант",,skos:closeMatch
http://data.europa.eu/esco/occupation/59bce29f-5c8b-47cf-bfd4-6ec003f5323a,възпитател,http://data.europa.eu/esco/occupation/59bce29f-5c8b-47cf-bfd4-6ec003f5323a,http://data.europa.eu/esco/concept/bulgarian-occupations/23596010,Главен възпитател,,skos:narrowMatch
http://data.europa.eu/esco/occupation/53db8c0d-7aed-47aa-a339-eb9d485d25dc,"директор, средно училище",http://data.europa.eu/esco/occupation/53db8c0d-7aed-47aa-a339-eb9d485d25dc,http://data.europa.eu/esco/concept/bulgarian-occupations/13456002,"Директор, училище",,skos:broadMatch
http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,"гравьор, камък",http://data.europa.eu/esco/occupation/565987b2-b980-4881-891c-cc4d5ab61d07,http://data.europa.eu/esco/concept/bulgarian-occupations/73162011,Гравьор,,skos:broadMatch
http://data.europa.eu/esco/isco/C2422,Специалисти по управленски политики,http://data.europa.eu/esco/isco/C2422,http://data.europa.eu/esco/concept/bulgarian-occupations/24225090,"Мениджър корпоративен център, банка/финансова/платежна институция",,skos:narrowMatch
http://data.europa.eu/esco/isco/C5243,Продавачи от врата до врата,http://data.europa.eu/esco/isco/C5243,http://data.europa.eu/esco/concept/bulgarian-occupations/52430003,"Работник, изпълняващ доставки по домовете",,skos:narrowMatch
http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,"машинен оператор, машини за контурно рязане чрез изсичане в точка",http://data.europa.eu/esco/occupation/669353c2-3f5a-4bc4-939b-6afb6a0c7d13,http://data.europa.eu/esco/concept/bulgarian-occupations/72232020,"Машинен оператор, металорежещи машини",,skos:broadMatch
http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,"специалист, обзавеждане на железопътни вагони",http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,http://data.europa.eu/esco/concept/bulgarian-occupations/75341005,Тапицер,,skos:broadMatch
http://data.europa.eu/esco/occupation/3c2da05f-eb24-41f7-8307-46c96660fee0,ръководител полети,http://data.europa.eu/esco/occupation/3c2da05f-eb24-41f7-8307-46c96660fee0,http://data.europa.eu/esco/concept/bulgarian-occupations/11207044,"Директор, обособено звено аеронавигационното в обслужване",,skos:closeMatch
http://data.europa.eu/esco/isco/C4413,Персонал по кодиране и редактиране на документи,http://data.europa.eu/esco/isco/C4413,http://data.europa.eu/esco/concept/bulgarian-occupations/44132004,Шифровчик,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,"оператор, отливане на изделия от бетон",http://data.europa.eu/esco/occupation/8d3fd879-986d-42e7-bf67-c3c415592fe3,http://data.europa.eu/esco/concept/bulgarian-occupations/81142007,"Машинен оператор, изделия от бетон",,skos:broadMatch
http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,корабостроител,http://data.europa.eu/esco/occupation/8afab6c4-6145-4ea1-a0ae-d2c3438bda7e,http://data.europa.eu/esco/concept/bulgarian-occupations/72142015,Корабен ремонтчик,,skos:narrowMatch
http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,"специалист с контролни функции, сглобяване и монтаж на продукти от дървесина",http://data.europa.eu/esco/occupation/e34b93ec-5e11-4858-ba1e-e245c4c39cec,http://data.europa.eu/esco/concept/bulgarian-occupations/31223003,"Специалист с контролни функции, сглобяване и монтаж",,skos:closeMatch
http://data.europa.eu/esco/isco/C2151,Електроинженери,http://data.europa.eu/esco/isco/C2151,http://data.europa.eu/esco/concept/bulgarian-occupations/21515022,"Авиоинженер, енергетик",,skos:narrowMatch
http://data.europa.eu/esco/occupation/6cee3765-2b3b-48b0-af2b-1eb512d071fd,кмет,http://data.europa.eu/esco/occupation/6cee3765-2b3b-48b0-af2b-1eb512d071fd,http://data.europa.eu/esco/concept/bulgarian-occupations/11119018,"Кмет, кметство",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3119,"Приложни специалисти във физическите и техническите науки, некласифицирани другаде",http://data.europa.eu/esco/isco/C3119,http://data.europa.eu/esco/concept/bulgarian-occupations/31193063,Ръководител движение наземна метростанция в метрополитен,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3412,Приложни специалисти по социална работа,http://data.europa.eu/esco/isco/C3412,http://data.europa.eu/esco/concept/bulgarian-occupations/34123013,"Сътрудник, социални дейности (семейно планиране)",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3212,Приложни специалисти в медицински и патологични лаборатории,http://data.europa.eu/esco/isco/C3212,http://data.europa.eu/esco/concept/bulgarian-occupations/32123010,"Лаборант, хематология",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8311,Локомотивни машинисти,http://data.europa.eu/esco/isco/C8311,http://data.europa.eu/esco/concept/bulgarian-occupations/83112001,Депомайстор,,skos:narrowMatch
http://data.europa.eu/esco/occupation/57a12047-4f1e-40ed-add5-9736923f231b,астроном,http://data.europa.eu/esco/occupation/57a12047-4f1e-40ed-add5-9736923f231b,http://data.europa.eu/esco/concept/bulgarian-occupations/21116004,Радиоастроном,,skos:narrowMatch
http://data.europa.eu/esco/isco/C7233,Механици и монтьори на промишлени и селскостопански машини и оборудване,http://data.europa.eu/esco/isco/C7233,http://data.europa.eu/esco/concept/bulgarian-occupations/72332032,Шлосер-монтьор,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,геофизик,http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,http://data.europa.eu/esco/concept/bulgarian-occupations/21146020,"Геофизик, хидролог",,skos:narrowMatch
http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,дизайнер на осветление,http://data.europa.eu/esco/occupation/068df7d1-516f-4829-b339-294cb0cf6318,http://data.europa.eu/esco/concept/bulgarian-occupations/34353012,Осветител,,skos:broadMatch
http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0,"оператор, релефно печатане",http://data.europa.eu/esco/occupation/4f7e7482-39e7-4f3a-bf11-763620f4b8e0,http://data.europa.eu/esco/concept/bulgarian-occupations/73222038,"Работник, щамповане на релефни изображения",,skos:closeMatch
http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1,"машинен оператор, производство на мебели от дърво",http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1,http://data.europa.eu/esco/concept/bulgarian-occupations/75232010,"Машинен оператор, дърводелство",,skos:broadMatch
http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,"учител по изобразително изкуство, прогимназиален/гимназиален етап",http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,http://data.europa.eu/esco/concept/bulgarian-occupations/23305004,"Учител, общообразователен учебен предмет в прогимназиален етап",,skos:broadMatch
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,прокурор,http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,http://data.europa.eu/esco/concept/bulgarian-occupations/11117026,Заместник-главен прокурор,,skos:narrowMatch
http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,"специалист, командно дишане и изкуствено кръвообращение",http://data.europa.eu/esco/occupation/57a73b7c-cf10-4852-b067-c25833fa149e,http://data.europa.eu/esco/isco/C3211,Оператори на медицинска апаратура за образна диагностика и за терапия,,skos:broadMatch
http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,художествен ръководител,http://data.europa.eu/esco/occupation/db4f28ff-c208-4830-ab8b-4b07776db134,http://data.europa.eu/esco/concept/bulgarian-occupations/26547015,"Главен художествен ръководител, театрален",,skos:closeMatch
http://data.europa.eu/esco/occupation/8dded776-dc04-4099-a32c-7c5a41ee00e1,"служител на гише, отдаване под наем на машини за гражданско строителство",http://data.europa.eu/esco/occupation/8dded776-dc04-4099-a32c-7c5a41ee00e1,http://data.europa.eu/esco/isco/C5249,"Друг персонал, зает с търговия, некласифициран другаде",,skos:broadMatch
http://data.europa.eu/esco/occupation/59207c91-eefa-4f26-baae-9ea215320ed0,"монтажник, пиротехнически изделия",http://data.europa.eu/esco/occupation/59207c91-eefa-4f26-baae-9ea215320ed0,http://data.europa.eu/esco/concept/bulgarian-occupations/31153059,Оператор по обслужване на бойни припаси и специални пиротехнически средства,,skos:broadMatch
http://data.europa.eu/esco/isco/C7233,Механици и монтьори на промишлени и селскостопански машини и оборудване,http://data.europa.eu/esco/isco/C7233,http://data.europa.eu/esco/concept/bulgarian-occupations/72332001,"Експериментатор, модели-корабни и плавателни съдове",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2423,Специалисти по управление на персонала и кариерно развитие,http://data.europa.eu/esco/isco/C2423,http://data.europa.eu/esco/concept/bulgarian-occupations/24236002,"Експерт, нормиране на труда",,skos:narrowMatch
http://data.europa.eu/esco/isco/C8143,Машинни оператори в производството на хартия и хартиени изделия,http://data.europa.eu/esco/isco/C8143,http://data.europa.eu/esco/concept/bulgarian-occupations/81432006,"Машинен оператор, производство на целофанени торбички",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2422,Специалисти по управленски политики,http://data.europa.eu/esco/isco/C2422,http://data.europa.eu/esco/concept/bulgarian-occupations/24225102,"Счетоводител, държавен служител",,skos:narrowMatch
http://data.europa.eu/esco/occupation/b6a62e85-5ffe-41aa-8f2a-9959365dfe85,"машинен оператор, леене на тухли и керемиди",http://data.europa.eu/esco/occupation/b6a62e85-5ffe-41aa-8f2a-9959365dfe85,http://data.europa.eu/esco/concept/bulgarian-occupations/81811033,"Оператор, пещи за изпичане на тухли и керемиди",,skos:closeMatch
http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,физик,http://data.europa.eu/esco/occupation/7f2761eb-4edc-48ad-9fbf-eed0a0db9a21,http://data.europa.eu/esco/concept/bulgarian-occupations/21116012,"Физик, молекулярна физика",,skos:narrowMatch
http://data.europa.eu/esco/occupation/734bb387-ea3a-4c62-abc1-05f894d51921,учител по технология на медицински лабораторни изследвания,http://data.europa.eu/esco/occupation/734bb387-ea3a-4c62-abc1-05f894d51921,http://data.europa.eu/esco/concept/bulgarian-occupations/23205006,"Учител, теоретично обучение",,skos:broadMatch
http://data.europa.eu/esco/occupation/a30734bb-2f10-4747-a94c-75f5ec3c63a4,носач на носилка,http://data.europa.eu/esco/occupation/a30734bb-2f10-4747-a94c-75f5ec3c63a4,http://data.europa.eu/esco/isco/C5329,"Персонал, полагащ здравни грижи за хора, некласифициран другаде",,skos:broadMatch
http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,"оператор, апарати и вани за ферментация",http://data.europa.eu/esco/occupation/d3382c5a-589f-453d-a6d8-d28695057079,http://data.europa.eu/esco/isco/C8131,Машинни оператори в химическото производство,,skos:broadMatch
http://data.europa.eu/esco/isco/C7126,Водопроводчици и тръбопроводчици,http://data.europa.eu/esco/isco/C7126,http://data.europa.eu/esco/concept/bulgarian-occupations/71262007,"Изготвител, монтажник на корабни вентилационни системи и обшивки",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3151,"Корабни инженери, механици и техници",http://data.europa.eu/esco/isco/C3151,http://data.europa.eu/esco/concept/bulgarian-occupations/31513010,"Електротехник, плаващо техническо средство",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3119,"Приложни специалисти във физическите и техническите науки, некласифицирани другаде",http://data.europa.eu/esco/isco/C3119,http://data.europa.eu/esco/concept/bulgarian-occupations/31193012,"Техник, производство на музикални инструменти",,skos:narrowMatch
http://data.europa.eu/esco/isco/C1412,Управители на ресторанти,http://data.europa.eu/esco/isco/C1412,http://data.europa.eu/esco/concept/bulgarian-occupations/14123008,"Управител, приготвяне и доставяне на храна (кетъринг)",,skos:narrowMatch
http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844,авиометеоролог,http://data.europa.eu/esco/occupation/2960c96e-7228-4327-b0a1-85fc13691844,http://data.europa.eu/esco/concept/bulgarian-occupations/21126001,Авиометеоролог,,skos:exactMatch
http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,"сътрудник, инвестиционна дейност",http://data.europa.eu/esco/occupation/fd0801c9-809a-4cfd-98ed-6c5860c163f2,http://data.europa.eu/esco/concept/bulgarian-occupations/43122006,"Отчетник, кредити",,skos:closeMatch
http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,контрольор на ферма за мляко/контрольорка на ферма за мляко,http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,http://data.europa.eu/esco/isco/C7515,Дегустатори на храни и напитки,,skos:broadMatch
http://data.europa.eu/esco/isco/C8111,Миньори и работници в кариери,http://data.europa.eu/esco/isco/C8111,http://data.europa.eu/esco/concept/bulgarian-occupations/81111040,"Машинен оператор, електрическа подстанция",,skos:narrowMatch
http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,геофизик,http://data.europa.eu/esco/occupation/a92a3e24-93f0-42b3-9ebb-d2d7d8a72cc5,http://data.europa.eu/esco/concept/bulgarian-occupations/21146018,"Геофизик, океанограф",,skos:narrowMatch
http://data.europa.eu/esco/occupation/738257d3-7e56-4745-9b2e-014e60d41d48,медицински социален работник,http://data.europa.eu/esco/occupation/738257d3-7e56-4745-9b2e-014e60d41d48,http://data.europa.eu/esco/concept/bulgarian-occupations/26356003,Социален работник,,skos:broadMatch
http://data.europa.eu/esco/isco/C2145,Инженер-химици,http://data.europa.eu/esco/isco/C2145,http://data.europa.eu/esco/concept/bulgarian-occupations/21456006,"Инженер, технология на боите и лаковете",,skos:narrowMatch
http://data.europa.eu/esco/isco/C3121,Приложни специалисти с контролни функции в миннодобивната промишленост,http://data.europa.eu/esco/isco/C3121,http://data.europa.eu/esco/concept/bulgarian-occupations/31213003,Специалист с контролни функции в мина,,skos:narrowMatch
http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c,"машинен оператор, пробивни машини",http://data.europa.eu/esco/occupation/ebe42b55-4801-493f-af18-04a35ebfbb9c,http://data.europa.eu/esco/isco/C7223,Настройчици и оператори на металообработващи машини,,skos:broadMatch
http://data.europa.eu/esco/isco/C3352,"Служители в държавната администрация, извършващи данъчен и финансов контрол",http://data.europa.eu/esco/isco/C3352,http://data.europa.eu/esco/concept/bulgarian-occupations/33524008,"Специалист, Сметна палата",,skos:narrowMatch
http://data.europa.eu/esco/occupation/1de948c1-192a-4810-afb7-48548217a912,"кранист, завод",http://data.europa.eu/esco/occupation/1de948c1-192a-4810-afb7-48548217a912,http://data.europa.eu/esco/concept/bulgarian-occupations/83432001,Кранист,,skos:closeMatch
http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,настойник/попечител,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860,http://data.europa.eu/esco/isco/C3412,Приложни специалисти по социална работа,,skos:broadMatch
http://data.europa.eu/esco/occupation/1c1e86f9-6347-42d6-aa6e-c95b138bf640,"фермер, смесено стопанство",http://data.europa.eu/esco/occupation/1c1e86f9-6347-42d6-aa6e-c95b138bf640,http://data.europa.eu/esco/concept/bulgarian-occupations/61302001,"Фермер, смесено стопанство",,skos:exactMatch
http://data.europa.eu/esco/isco/C8112,Машинни оператори по обработка на руди и минерали,http://data.europa.eu/esco/isco/C8112,http://data.europa.eu/esco/concept/bulgarian-occupations/81122015,Оператор в командна зала,,skos:narrowMatch
http://data.europa.eu/esco/isco/C3134,Оператори в заводи за преработване на нефт и природен газ,http://data.europa.eu/esco/isco/C3134,http://data.europa.eu/esco/concept/bulgarian-occupations/31343006,"Оператор, уред за обезсеряване (рафиниране на нефт и природен газ)",,skos:narrowMatch
http://data.europa.eu/esco/isco/C2514,Приложни програмисти,http://data.europa.eu/esco/isco/C2514,http://data.europa.eu/esco/concept/bulgarian-occupations/25146003,"Програмист, системи за управление на бизнеса ",,skos:narrowMatch
