Mapping project name,ESCO - ESCOSTAR OCCs
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-03-21
Classification 1 Name,ESCO - stillingsbetegnelser
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,da
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,ESCOSTAR
Classification 2 Concept type,unknown
Classification 2 Version,09.06.2021
Classification 2 Language,da
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5,bibliotekar,http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5,http://data.europa.eu/esco/concept/danish-occupations/2622.991,Forskningsbibliotekar,http://data.star.dk/esco/occupation/cb6b0fa8-5d74-4244-8ee4-43bc770ef27e,skos:closeMatch
http://data.europa.eu/esco/isco/C2631,Arbejde inden for samfundsøkonomi,http://data.europa.eu/esco/isco/C2631,http://data.europa.eu/esco/concept/danish-occupations/2631.98,Erhvervsanalytiker,http://data.star.dk/esco/occupation/b1c86dd5-04ac-4e19-8ef4-64594698e3e0,skos:narrowMatch
http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,specialundervisningskoordinator,http://data.europa.eu/esco/occupation/9a26d76b-b9e3-46ae-ab4b-057a1262138b,http://data.europa.eu/esco/concept/danish-occupations/2635.3.7.98,Fagkonsulent,http://data.star.dk/esco/occupation/7dfdb4a2-0f91-4fb5-9ef9-19c2ab6e4938,skos:exactMatch
http://data.europa.eu/esco/isco/C2635,Socialrådgivning,http://data.europa.eu/esco/isco/C2635,http://data.europa.eu/esco/concept/danish-occupations/2635.95,Socialformidler,http://data.star.dk/esco/occupation/b62b29a6-87ce-42b7-9751-3c1e0bbcd29a,skos:narrowMatch
http://data.europa.eu/esco/isco/C2641,Forfatterarbejde,http://data.europa.eu/esco/isco/C2641,http://data.europa.eu/esco/concept/danish-occupations/2641.99,Forlagskonsulent,http://data.star.dk/esco/occupation/eaee2bc5-91ed-4930-962e-ffff012357c1,skos:narrowMatch
http://data.europa.eu/esco/isco/C2642,Journalistisk arbejde,http://data.europa.eu/esco/isco/C2642,http://data.europa.eu/esco/concept/danish-occupations/2642.99,Kommunikationsmedarbejder,http://data.star.dk/esco/occupation/c0029b94-ce8d-4b03-b125-b6861e0699b2,skos:narrowMatch
http://data.europa.eu/esco/occupation/9a2147aa-a72f-4f83-8653-c3f50d4e1e73,tegnsprogstolk,http://data.europa.eu/esco/occupation/9a2147aa-a72f-4f83-8653-c3f50d4e1e73,http://data.europa.eu/esco/concept/danish-occupations/2643.5.94,Døvekonsulent,http://data.star.dk/esco/occupation/ffc66098-a287-4bce-9f5b-097a67f1bb6f,skos:exactMatch
http://data.europa.eu/esco/occupation/6581aa0d-c807-4091-84cc-bc041f962ab1,sanger,http://data.europa.eu/esco/occupation/6581aa0d-c807-4091-84cc-bc041f962ab1,http://data.europa.eu/esco/concept/danish-occupations/2652.3.2.99,Kirkesanger,http://data.star.dk/esco/occupation/b326df7a-5e1e-48f5-a2bc-faa120ea865f,skos:exactMatch
http://data.europa.eu/esco/isco/C2652,Kunstnerisk arbejde inden for musik og sang,http://data.europa.eu/esco/isco/C2652,http://data.europa.eu/esco/concept/danish-occupations/2652.5,Organist,http://data.star.dk/esco/occupation/b265e524-8ca4-49eb-9f8a-517228a9bd40,skos:narrowMatch
http://data.europa.eu/esco/isco/C2652,Kunstnerisk arbejde inden for musik og sang,http://data.europa.eu/esco/isco/C2652,http://data.europa.eu/esco/concept/danish-occupations/2652.5.99,"Organist, kantor",http://data.star.dk/esco/occupation/6e52a18f-1954-4168-bf1b-1f51073a26a7,skos:narrowMatch
http://data.europa.eu/esco/occupation/ac734172-ae9a-41ab-80a0-a7b33694e027,filmklipper,http://data.europa.eu/esco/occupation/ac734172-ae9a-41ab-80a0-a7b33694e027,http://data.europa.eu/esco/concept/danish-occupations/2654.4.99,Filmklipperelev,http://data.star.dk/esco/occupation/19f376aa-003e-45b1-a603-b9fbec0e7ed5,skos:exactMatch
http://data.europa.eu/esco/isco/C2659,Andet arbejde med kunst og kreative fag,http://data.europa.eu/esco/isco/C2659,http://data.europa.eu/esco/concept/danish-occupations/2659.2.99,Artist,http://data.star.dk/esco/occupation/a34ec03f-2e57-428e-8f04-0dc4dd09269d,skos:narrowMatch
http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,elektronikfagtekniker,http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,http://data.europa.eu/esco/concept/danish-occupations/3113.1.99,Elektronikfagtekniker-elev,http://data.star.dk/esco/occupation/6cfc4be4-325a-4477-8c66-95f6e44ee195,skos:exactMatch
http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,elektronikfagtekniker,http://data.europa.eu/esco/occupation/9aa2a36f-296e-45fe-9798-b7839e0ed389,http://data.europa.eu/esco/concept/danish-occupations/3113.1.95,Elektronikfagteknikerelev,http://data.star.dk/esco/occupation/d573115c-1315-4357-afb5-14ead66a225e,skos:exactMatch
http://data.europa.eu/esco/isco/C3115,Teknikerarbejde inden for det mekaniske område,http://data.europa.eu/esco/isco/C3115,http://data.europa.eu/esco/concept/danish-occupations/3115.5,Oliefyrstekniker,http://data.star.dk/esco/occupation/05fa4e84-86ec-4bdc-931b-b3fcd2c0cd08,skos:narrowMatch
http://data.europa.eu/esco/occupation/364cb5ca-3002-425f-b815-aefa513df78a,teknisk designer,http://data.europa.eu/esco/occupation/364cb5ca-3002-425f-b815-aefa513df78a,http://data.europa.eu/esco/concept/danish-occupations/3118.3.2.93,Teknisk designerelev,http://data.star.dk/esco/occupation/c11688cb-0796-40b6-8333-66715ec594c1,skos:exactMatch
http://data.europa.eu/esco/occupation/bcc21c63-7eee-4520-8fa7-43eefd389668,industritekniker,http://data.europa.eu/esco/occupation/bcc21c63-7eee-4520-8fa7-43eefd389668,http://data.europa.eu/esco/concept/danish-occupations/3119.8.99,Industriteknikerlærling,http://data.star.dk/esco/occupation/64995c19-f0ab-4109-a09a-39ae3f610279,skos:exactMatch
http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,procestekniker,http://data.europa.eu/esco/occupation/53be4843-8f31-4645-b25c-9a5bbb04f6b6,http://data.europa.eu/esco/concept/danish-occupations/3119.99,Procesteknolog,http://data.star.dk/esco/occupation/204be10d-fee3-46ca-9583-a8b074c8cbe5,skos:closeMatch
http://data.europa.eu/esco/occupation/745c8bb3-b50b-4380-9377-1b68a6576986,proceskontrollant inden for tekstilproduktion,http://data.europa.eu/esco/occupation/745c8bb3-b50b-4380-9377-1b68a6576986,http://data.europa.eu/esco/concept/danish-occupations/3119.99,Procesteknolog,http://data.star.dk/esco/occupation/204be10d-fee3-46ca-9583-a8b074c8cbe5,skos:broadMatch
http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,procesteknolog med speciale i fødevarer,http://data.europa.eu/esco/occupation/afee6a28-f654-4ac7-a665-f758616bc689,http://data.europa.eu/esco/concept/danish-occupations/3119.99,Procesteknolog,http://data.star.dk/esco/occupation/204be10d-fee3-46ca-9583-a8b074c8cbe5,skos:broadMatch
http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,kvalitetskontrollør,http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:closeMatch
http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f,kvalitetsbedømmer,http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:closeMatch
http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3,kvalitetsansvarlig,http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:closeMatch
http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,kvalitetstekniker,http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:closeMatch
http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,kvalitetsinspektør inden for tekstilindustrien,http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd,kvalitetsinspektør inden for elektrisk udstyr,http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,kvalitetsinspektør inden for skibsmontage,http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/2296fa07-98ae-4875-b18d-96ed86134ffb,kvalitetsinspektør inden for elektronisk udstyr,http://data.europa.eu/esco/occupation/2296fa07-98ae-4875-b18d-96ed86134ffb,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/c5b45ebe-0e9f-4bc4-9563-7fdf31115e53,kvalitetsinspektør inden for montering af rullende materiel,http://data.europa.eu/esco/occupation/c5b45ebe-0e9f-4bc4-9563-7fdf31115e53,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,kvalitetsinspektør inden for forbrugsvareindustrien,http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,kvalitetskontrollør for callcenter,http://data.europa.eu/esco/occupation/580c98d4-fb97-4597-864c-54140f058f1b,http://data.europa.eu/esco/concept/danish-occupations/3122.9,Kvalitetsmedarbejder,http://data.star.dk/esco/occupation/e541d8a7-6fbb-4343-9207-cacd345cede0,skos:broadMatch
http://data.europa.eu/esco/occupation/ceb9910a-1174-4926-82c9-5afee2bd3702,arbejdsleder inden for glasmontering,http://data.europa.eu/esco/occupation/ceb9910a-1174-4926-82c9-5afee2bd3702,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/6a67114c-60a3-4cec-af26-c7df6fe6e9b5,arbejdsleder inden for bygningsmalearbejde,http://data.europa.eu/esco/occupation/6a67114c-60a3-4cec-af26-c7df6fe6e9b5,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,arbejdsleder inden for elevatormontering,http://data.europa.eu/esco/occupation/2e85b540-4a92-47f3-bc8c-0699c51692d1,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,arbejdsleder inden for blikkenslagerarbejder,http://data.europa.eu/esco/occupation/0763c810-8ac6-4e39-867d-780a11af26e0,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,arbejdsleder inden for tagarbejder,http://data.europa.eu/esco/occupation/66dc9349-6ca3-4ce4-9865-40686234d752,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/71e4891f-48a6-435f-8897-208969fb4e44,arbejdsleder inden for udgravningsarbejder,http://data.europa.eu/esco/occupation/71e4891f-48a6-435f-8897-208969fb4e44,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,arbejdsleder inden for bygge og anlæg,http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:exactMatch
http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,arbejdsleder inden for minedrift,http://data.europa.eu/esco/occupation/5c14982e-375d-47c5-9ea1-e9bcf3884643,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/139fba7b-6c1f-40ee-8acf-78f97e57c905,arbejdsleder inden for affaldshåndtering,http://data.europa.eu/esco/occupation/139fba7b-6c1f-40ee-8acf-78f97e57c905,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/7afeee90-5672-470d-b061-24ffaafb2fc9,arbejdsleder på raffinaderi,http://data.europa.eu/esco/occupation/7afeee90-5672-470d-b061-24ffaafb2fc9,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/5d0e1510-7248-4eca-abe4-13de830d1614,arbejdsleder for vævemaskiner,http://data.europa.eu/esco/occupation/5d0e1510-7248-4eca-abe4-13de830d1614,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/2a226be5-6157-49e9-bd4b-e3b46d55c082,arbejdsleder inden for jernbanebygning,http://data.europa.eu/esco/occupation/2a226be5-6157-49e9-bd4b-e3b46d55c082,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,arbejdsleder inden for brobygning,http://data.europa.eu/esco/occupation/05ebeb56-6ceb-488d-ba91-ed15088efc8e,http://data.europa.eu/esco/concept/danish-occupations/3123.1.30,"Arbejdsleder, bygge og anlæg",http://data.star.dk/esco/occupation/cf4fde59-0a39-4c22-a700-d357ef2012ff,skos:broadMatch
http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,byggeleder,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,http://data.europa.eu/esco/concept/danish-occupations/3123.99,Bygningskonstruktør,http://data.star.dk/esco/occupation/7a9022f8-f03b-417d-9cd3-324080b4e76b,skos:closeMatch
http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,arbejdsleder inden for bygge og anlæg,http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f,http://data.europa.eu/esco/concept/danish-occupations/3123.99,Bygningskonstruktør,http://data.star.dk/esco/occupation/7a9022f8-f03b-417d-9cd3-324080b4e76b,skos:closeMatch
http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3,audiolog,http://data.europa.eu/esco/occupation/c4d6d07a-ae90-40ce-bc5a-c952805a9bf3,http://data.europa.eu/esco/concept/danish-occupations/3211.99,Audiologiassistent,http://data.star.dk/esco/occupation/25cd9959-10c5-4aba-aff5-32f459f83ae6,skos:closeMatch
http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4,ortopæd- og protesetekniker,http://data.europa.eu/esco/occupation/500b7b14-507c-4c49-816d-c1d0b05b85e4,http://data.europa.eu/esco/concept/danish-occupations/3214.3.1.95,Ortopædielev,http://data.star.dk/esco/occupation/30bb9c81-24ed-4e68-9b3d-d21636683e03,skos:closeMatch
http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6,tandtekniker,http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6,http://data.europa.eu/esco/concept/danish-occupations/3214.2.93,Tandteknikerelev,http://data.star.dk/esco/occupation/6dc1ac59-9013-458b-8f82-c5728cc5ed78,skos:closeMatch
http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,tandplejer,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,http://data.europa.eu/esco/concept/danish-occupations/3251.2.98,Privatpraktiserende tandplejer,http://data.star.dk/esco/occupation/56410242-dcc2-4352-9c9a-371aad9a6287,skos:closeMatch
http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,tandklinikassistent,http://data.europa.eu/esco/occupation/bdc74965-1d1a-4f8e-a490-9cf71f494e02,http://data.europa.eu/esco/concept/danish-occupations/3251.2.51,Tandklinikassistentelev,http://data.star.dk/esco/occupation/439f3792-e9c1-4d3c-87bb-5ab435a21f41,skos:closeMatch
http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,tandplejer,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,http://data.europa.eu/esco/concept/danish-occupations/3251.2.93,Tandplejerelev,http://data.star.dk/esco/occupation/7aace736-3c28-43af-bfa3-60068d61b139,skos:closeMatch
http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14,optiker,http://data.europa.eu/esco/occupation/6e0e068b-cd5c-4400-8899-54056087fa14,http://data.europa.eu/esco/concept/danish-occupations/3254.1.95,Optikerelev,http://data.star.dk/esco/occupation/c51a5a63-c0e6-4dd1-8279-5604e9a51762,skos:closeMatch
http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,specialiseret fysioterapeut,http://data.europa.eu/esco/occupation/a317e9c2-62d5-4a24-8ad4-5cb7b9db3f3b,http://data.europa.eu/esco/concept/danish-occupations/3255.95,Psykomotorisk terapeut,http://data.star.dk/esco/occupation/873e5b92-8a71-4a3a-95a1-157d4a85759b,skos:exactMatch
http://data.europa.eu/esco/isco/C3259,Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds,http://data.europa.eu/esco/isco/C3259,http://data.europa.eu/esco/concept/danish-occupations/3259.95,Neurofysiologiassistent,http://data.star.dk/esco/occupation/1591bcda-29e1-4284-92cb-e4866da07145,skos:narrowMatch
http://data.europa.eu/esco/isco/C3259,Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds,http://data.europa.eu/esco/isco/C3259,http://data.europa.eu/esco/concept/danish-occupations/3259.95.95,Neurofysiologiassistentelev,http://data.star.dk/esco/occupation/9442a611-9ec3-437e-b5e6-6866b662e3cf,skos:narrowMatch
http://data.europa.eu/esco/isco/C3312,Arbejde med kredit- og långivning,http://data.europa.eu/esco/isco/C3312,http://data.europa.eu/esco/concept/danish-occupations/3312.99,Finansmedarbejder,http://data.star.dk/esco/occupation/6db241ca-c55b-44a2-acf3-026599314f22,skos:narrowMatch
http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,regnskabsassistent,http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6,http://data.europa.eu/esco/concept/danish-occupations/3313.1.93,Regnskabselev,http://data.star.dk/esco/occupation/d9ac3021-92d2-49a4-b1ac-4e9391b24f36,skos:exactMatch
http://data.europa.eu/esco/occupation/84931290-ad27-45ad-b611-9556c5facbdb,eventassistent,http://data.europa.eu/esco/occupation/84931290-ad27-45ad-b611-9556c5facbdb,http://data.europa.eu/esco/concept/danish-occupations/3332.1.95,Eventkoordinatorelev,http://data.star.dk/esco/occupation/67e02660-8380-4f9b-9226-587f939359cb,skos:closeMatch
http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,direktionssekretær,http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44,http://data.europa.eu/esco/concept/danish-occupations/3341.8.95,Overassistent,http://data.star.dk/esco/occupation/e312e092-0725-4bc3-a709-203703c493d8,skos:closeMatch
http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,lægesekretær,http://data.europa.eu/esco/occupation/045f05f2-4ff8-46b2-9d08-e12a81657498,http://data.europa.eu/esco/concept/danish-occupations/3344.2.95,Lægesekretærelev,http://data.star.dk/esco/occupation/81663d52-5629-471d-b406-b1e84c8e3232,skos:closeMatch
http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,tolder,http://data.europa.eu/esco/occupation/5f16819d-50b9-475b-a2d8-607ee6d99a9d,http://data.europa.eu/esco/concept/danish-occupations/3351.1.93,Toldelev,http://data.star.dk/esco/occupation/3ae03c75-a0f8-4e89-b4d9-8598b951dbf5,skos:closeMatch
http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,sagsadministrator,http://data.europa.eu/esco/occupation/bac62d45-bb74-45fa-9b38-a3ebf2095212,http://data.europa.eu/esco/concept/danish-occupations/3411.1.99,Byggesagsbehandler,http://data.star.dk/esco/occupation/367a7324-4ba6-4824-9ae9-96e61c869ee8,skos:closeMatch
http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51,familieplejekonsulent,http://data.europa.eu/esco/occupation/1f5932eb-b36d-44e1-a063-7aa9e228af51,http://data.europa.eu/esco/concept/danish-occupations/3412.4.66,Familieplejer,http://data.star.dk/esco/occupation/dfb35a89-290e-472a-bcef-7690583b3f51,skos:closeMatch
http://data.europa.eu/esco/occupation/4c89c65c-4e35-44e3-8fa0-5d73e9e15325,familiekonsulent,http://data.europa.eu/esco/occupation/4c89c65c-4e35-44e3-8fa0-5d73e9e15325,http://data.europa.eu/esco/concept/danish-occupations/3412.4.66,Familieplejer,http://data.star.dk/esco/occupation/dfb35a89-290e-472a-bcef-7690583b3f51,skos:closeMatch
http://data.europa.eu/esco/occupation/81309031-dad2-4a7a-bde6-7f6e518f89ff,plejecentermedarbejder,http://data.europa.eu/esco/occupation/81309031-dad2-4a7a-bde6-7f6e518f89ff,http://data.europa.eu/esco/concept/danish-occupations/3412.4.95,Plejehjemsmedhjælper,http://data.star.dk/esco/occupation/c6aafef8-a61c-47db-8b6c-164dc93eb5ed,skos:closeMatch
http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,sportsinstruktør,http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4,http://data.europa.eu/esco/concept/danish-occupations/3422.5.991,Yogalærer,http://data.star.dk/esco/occupation/97c89a29-e529-4cbd-99cf-9ddb529cd8a3,skos:closeMatch
http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,fitnessinstruktør,http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7,http://data.europa.eu/esco/concept/danish-occupations/3423.2.99,Fitnessinstruktørelev,http://data.star.dk/esco/occupation/34a86c29-a5f1-480e-b96f-2bdb0b0d5173,skos:closeMatch
http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,fotograf,http://data.europa.eu/esco/occupation/66542dd6-05a6-4d9e-97ff-3f4858c31ff9,http://data.europa.eu/esco/concept/danish-occupations/3431.1.92,Fotografelev,http://data.star.dk/esco/occupation/aee81106-5a43-457e-85c0-be8bbe325ab5,skos:closeMatch
http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,video- og filmproduktionsassistent,http://data.europa.eu/esco/occupation/71898b81-fc2f-4a97-826d-f45e49a8160a,http://data.europa.eu/esco/concept/danish-occupations/3435.23.5.99,Film- og tvproduktionselev,http://data.star.dk/esco/occupation/5e708578-baa7-4651-bbc8-06952853c55b,skos:closeMatch
http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6,teatertekniker,http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6,http://data.europa.eu/esco/concept/danish-occupations/3435.23.94,Teaterteknikerelev,http://data.star.dk/esco/occupation/0e44c0da-0dba-4309-8960-52be369f0658,skos:closeMatch
http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,IKT-supportmedarbejder,http://data.europa.eu/esco/occupation/aaeec9a7-dc57-4485-890c-86b3eef735f9,http://data.europa.eu/esco/concept/danish-occupations/3512.1.96,IT-supporterelev,http://data.star.dk/esco/occupation/c0f8fac9-7e98-4b10-b996-bb4fed9a96ec,skos:closeMatch
http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,audiovisuel tekniker,http://data.europa.eu/esco/occupation/7642cbcc-9839-47fb-b2cf-d4bb831d6c93,http://data.europa.eu/esco/concept/danish-occupations/3521.1.95,AV-teknikerelev,http://data.star.dk/esco/occupation/387f3d57-c1a7-4141-a955-c74f09b85d95,skos:closeMatch
