Mapping project name,ESCO - SI NOC
Mapping project author,default-author
Mapping project version,N/A
Mapping project version date,2022-06-03
Classification 1 Name,Poklici ESCO
Classification 1 Concept type,Occupation
Classification 1 Version,1.0.8
Classification 1 Language,sl
Classification 1 Landing page,https://ec.europa.eu/esco/portal/occupation
Classification 2 Name,Slovenščina poklice
Classification 2 Concept type,Occupation
Classification 2 Version,07.2021
Classification 2 Language,sl
Classification 2 Landing page,


Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 ID,Classification 2 PrefLabel,Classification 2 URL,Mapping relation
http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,učitelj/učiteljica v poklicnem izobraževanju,http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a,3998,Učitelj praktičnega pouka živilskih strokovnih modulov,,skos:narrowMatch
http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,svetovalni delavec/svetovalna delavka v vzgoji in izobraževanju,http://data.europa.eu/esco/occupation/2ddde737-28f3-444d-b1f8-ef12cc2df3c7,572,Vzgojitelj v dijaškem domu,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,573,Srednješolski učitelj za slovenski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3917,Učitelj slovenščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,4012,Gostujoči učitelj tujega jezika v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2739,Srednješolski učitelj za angleški jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2744,Srednješolski učitelj za francoski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,srednješolski učitelj/srednješolska učiteljica za klasične jezike,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,2747,Srednješolski učitelj za grški jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2748,Srednješolski učitelj za italijanski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,574,Srednješolski učitelj za jezikovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,srednješolski učitelj/srednješolska učiteljica za klasične jezike,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,574,Srednješolski učitelj za jezikovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,srednješolski učitelj/srednješolska učiteljica za klasične jezike,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,2750,Srednješolski učitelj za latinski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2751,Srednješolski učitelj za madžarski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2753,Srednješolski učitelj za nemški jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2757,Srednješolski učitelj za ruski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,2759,Srednješolski učitelj za španski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3918,Učitelj angleščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3920,Učitelj francoščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,srednješolski učitelj/srednješolska učiteljica za klasične jezike,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,3925,Učitelj grščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3921,Učitelj italijanščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,srednješolski učitelj/srednješolska učiteljica za klasične jezike,http://data.europa.eu/esco/occupation/2b6bb2d1-54b0-4feb-8c6c-8ba20adde1df,3924,Učitelj latinščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3926,Učitelj madžarščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3919,Učitelj nemščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3923,Učitelj ruščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,srednješolski učitelj/srednješolska učiteljica za moderne jezike,http://data.europa.eu/esco/occupation/fb0c7da2-6d0e-4a3f-be3e-344f58f0e82d,3922,Učitelj španščine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,srednješolski učitelj/srednješolska učiteljica za biologijo,http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,2740,Srednješolski učitelj za biologijo,,skos:exactMatch
http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,srednješolski učitelj/srednješolska učiteljica za fiziko,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,2743,Srednješolski učitelj za fiziko,,skos:exactMatch
http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,srednješolski učitelj/srednješolska učiteljica za kemijo,http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,2749,Srednješolski učitelj za kemijo,,skos:exactMatch
http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,srednješolski učitelj/srednješolska učiteljica za matematiko,http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,2752,Srednješolski učitelj za matematiko,,skos:exactMatch
http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,srednješolski učitelj/srednješolska učiteljica za naravoslovne predmete,http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,575,Srednješolski učitelj za naravoslovne predmete,,skos:exactMatch
http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,srednješolski učitelj/srednješolska učiteljica za računalniške predmete,http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,4013,Srednješolski učitelj za računalniške predmete,,skos:exactMatch
http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,srednješolski učitelj/srednješolska učiteljica za računalniške predmete,http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,2756,Srednješolski učitelj za računalništvo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,srednješolski učitelj/srednješolska učiteljica za biologijo,http://data.europa.eu/esco/occupation/8d315e32-73f6-463d-a335-c200e0bac97d,4004,Učitelj biologije v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,srednješolski učitelj/srednješolska učiteljica za fiziko,http://data.europa.eu/esco/occupation/570d7e74-5c65-4a9a-95ba-f8c27025c5f4,4002,Učitelj fizike v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,srednješolski učitelj/srednješolska učiteljica za računalniške predmete,http://data.europa.eu/esco/occupation/0d595b87-a1fc-410c-abbe-88b92cb0d334,3930,Učitelj informatike v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,srednješolski učitelj/srednješolska učiteljica za kemijo,http://data.europa.eu/esco/occupation/ff142063-f89d-446d-92ac-9a3a124210a0,4003,Učitelj kemije v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,srednješolski učitelj/srednješolska učiteljica za matematiko,http://data.europa.eu/esco/occupation/f0e1cc13-48e0-4995-8699-ee43467bce0d,4001,Učitelj matematike v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,srednješolski učitelj/srednješolska učiteljica za naravoslovne predmete,http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,3935,Učitelj naravoslovja v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,3932,Učitelj študij okolja v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,576,Srednješolski učitelj za družboslovne predmete,,skos:narrowMatch
http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,srednješolski učitelj/srednješolska učiteljica za geografijo,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,576,Srednješolski učitelj za družboslovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,srednješolski učitelj/srednješolska učiteljica za zgodovino,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,576,Srednješolski učitelj za družboslovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,srednješolski učitelj/srednješolska učiteljica poslovnih študij in ekonomije,http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,576,Srednješolski učitelj za družboslovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,srednješolski učitelj/srednješolska učiteljica za filozofijo,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,576,Srednješolski učitelj za družboslovne predmete,,skos:broadMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2741,Srednješolski učitelj za etiko in družbo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,srednješolski učitelj/srednješolska učiteljica za filozofijo,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,2742,Srednješolski učitelj za filozofijo,,skos:exactMatch
http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,srednješolski učitelj/srednješolska učiteljica za geografijo,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,2745,Srednješolski učitelj za geografijo,,skos:exactMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2754,Srednješolski učitelj za pedagogiko,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2755,Srednješolski učitelj za psihologijo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2758,Srednješolski učitelj za sociologijo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,2760,Srednješolski učitelj za umetnostno zgodovino,,skos:narrowMatch
http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,srednješolski učitelj/srednješolska učiteljica za zgodovino,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,2761,Srednješolski učitelj za zgodovino,,skos:exactMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,3934,Učitelj družboslovja v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,srednješolski učitelj/srednješolska učiteljica za geografijo,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,3934,Učitelj družboslovja v srednji šoli,,skos:broadMatch
http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,srednješolski učitelj/srednješolska učiteljica za zgodovino,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,3934,Učitelj družboslovja v srednji šoli,,skos:broadMatch
http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,srednješolski učitelj/srednješolska učiteljica poslovnih študij in ekonomije,http://data.europa.eu/esco/occupation/80c72c55-556a-41b1-87ef-a29c3d2afa6e,3934,Učitelj družboslovja v srednji šoli,,skos:broadMatch
http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,srednješolski učitelj/srednješolska učiteljica za filozofijo,http://data.europa.eu/esco/occupation/e8b93ce7-e39b-4261-a25a-9b84764eb724,4009,Učitelj filozofije v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,srednješolski učitelj/srednješolska učiteljica za geografijo,http://data.europa.eu/esco/occupation/89a3b3af-7264-4e00-9a14-21e5fbd4ee87,4005,Učitelj geografije v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,4011,Učitelj pedagogike v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,4007,Učitelj psihologije v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,4008,Učitelj sociologije v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,srednješolski učitelj/srednješolska učiteljica za zgodovino,http://data.europa.eu/esco/occupation/27e16eef-c7a6-4577-bc3f-727d01ec1958,4006,Učitelj zgodovine v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,srednješolski učitelj/srednješolska učiteljica za glasbene predmete,http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,2746,Srednješolski učitelj za glasbene predmete,,skos:exactMatch
http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,srednješolski učitelj/srednješolska učiteljica,http://data.europa.eu/esco/occupation/5efb2c08-ba3a-4659-a2e4-1883f54e77b6,577,Srednješolski učitelj za kulturnoumetniške predmete,,skos:narrowMatch
http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,srednješolski učitelj/srednješolska učiteljica za glasbene predmete,http://data.europa.eu/esco/occupation/5b6c0c64-1321-4fe7-a274-3287c13b489c,3928,Učitelj glasbe v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,učitelj/učiteljica umetnosti v srednji šoli,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,3929,Učitelj likovne umetnosti v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,učitelj/učiteljica umetnosti v srednji šoli,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,3931,Učitelj likovnega snovanja v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,učitelj/učiteljica umetnosti v srednji šoli,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,3933,Učitelj umetnosti v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,učitelj/učiteljica umetnosti v srednji šoli,http://data.europa.eu/esco/occupation/80ec8f3e-2cda-4ea6-a382-ece99589ccdd,4010,Učitelj umetnostne zgodovine v srednji šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,srednješolski učitelj/srednješolska učiteljica za telesno vzgojo,http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,578,Srednješolski učitelj za telesno vzgojo,,skos:exactMatch
http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,srednješolski učitelj/srednješolska učiteljica za telesno vzgojo,http://data.europa.eu/esco/occupation/a10849c1-f0d8-4600-bca6-9549c2517650,3927,Učitelj športne vzgoje v srednji šoli,,skos:exactMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,580,Predmetni učitelj za slovenski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,3908,Učitelj slovenščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,4026,Gostujoči učitelj tujega jezika v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2762,Predmetni učitelj za angleški jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,581,Predmetni učitelj za druge jezike,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2768,Predmetni učitelj za italijanski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2770,Predmetni učitelj za latinski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2772,Predmetni učitelj za madžarski jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2774,Predmetni učitelj za nemški jezik,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,3911,Učitelj angleščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,4014,Učitelj francoščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,4015,Učitelj hrvaščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,3915,Učitelj italijanščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,4016,Učitelj latinščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,3916,Učitelj madžarščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,3912,Učitelj nemščine v osnovni šoli,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2763,Predmetni učitelj za biologijo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2765,Predmetni učitelj za fiziko,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2769,Predmetni učitelj za kemijo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2773,Predmetni učitelj za matematiko,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,582,Predmetni učitelj za naravoslovne predmete,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2775,Predmetni učitelj za računalništvo,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,2777,Predmetni učitelj za spoznavanje narave,,skos:narrowMatch
http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,učitelj/učiteljica v osnovni šoli,http://data.europa.eu/esco/occupation/03d79393-7b30-4159-945b-01963eddd302,4023,Učitelj biologije v osnovni šoli,,skos:narrowMatch
